Participant,Session,Block,OnsetDelay,Condition,Shift,Percept,Time
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,up,14.14424037398203
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,unclear,16.462685768806523
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,down,16.662829694149423
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,unclear,17.93047205522157
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,up,18.097267781994788
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,unclear,26.50372719367965
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,down,26.670515767724282
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,unclear,27.304324353237917
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,up,27.537847886959526
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,unclear,32.72519620246089
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,down,32.92530280921869
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,unclear,38.54625109934341
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,up,38.913243930443286
AHB1998MRNO,2020-01-24-12-10-05,13,1.4690048135295977,Shift,1,end,60.0126904958272
AHB1998MRNO,2020-01-24-12-10-05,14,0.8867854743680863,Shift,3,up,0.950785494017282
AHB1998MRNO,2020-01-24-12-10-05,14,0.8867854743680863,Shift,3,end,60.01281364715783
AHB1998MRNO,2020-01-24-12-10-05,15,1.4048946279270038,Control,0,up,1.1342601403925983
AHB1998MRNO,2020-01-24-12-10-05,15,1.4048946279270038,Control,0,unclear,4.586873001123422
AHB1998MRNO,2020-01-24-12-10-05,15,1.4048946279270038,Control,0,up,4.720336389725389
AHB1998MRNO,2020-01-24-12-10-05,15,1.4048946279270038,Control,0,end,60.01272874737674
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,up,0.8672957336150375
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,unclear,1.4010510157495446
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,down,1.5679192027755562
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,unclear,6.138015633999203
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,up,6.354864912941821
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,unclear,23.81823796568915
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,down,24.03509844020755
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,unclear,26.65374603956502
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,up,26.953986184659698
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,unclear,35.02685320983369
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,down,35.210357711076995
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,unclear,36.711459231311665
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,up,37.04507152106817
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,unclear,42.19906510724741
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,down,42.399721852146286
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,unclear,43.36661093757971
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,up,43.51668420640158
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,unclear,49.18777219242952
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,down,49.371184019186785
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,unclear,49.75483244577299
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,up,49.92161946487636
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,unclear,50.80558385548261
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,down,51.422739022427095
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,unclear,51.58956926889164
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,up,51.756364062700186
AHB1998MRNO,2020-01-24-12-10-05,16,1.0965498650855539,Shift,-4,end,60.01259719936456
AHB1998MRNO,2020-01-24-12-10-05,17,0.8445681173928766,Shift,-1,up,0.4670853189929858
AHB1998MRNO,2020-01-24-12-10-05,17,0.8445681173928766,Shift,-1,end,60.01271257599001
AHB1998MRNO,2020-01-24-12-10-05,18,1.1270092376644905,Shift,-3,up,0.9007835658903787
AHB1998MRNO,2020-01-24-12-10-05,18,1.1270092376644905,Shift,-3,end,60.01274833963407
