Participant,Session,Block,OnsetDelay,Condition,Distance,Display,Occlusion,Percept,Time
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,up,35.060481796871045
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,down,35.84439967582466
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,up,36.695137311050985
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,down,37.495695287829676
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,up,38.59652886321646
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,39.39722585215759
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,down,39.53059853598779
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,40.44796871200151
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,up,40.648126010325996
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,41.41545043983251
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,down,41.68229190314787
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,42.232672149613336
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,up,42.61629533522455
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,45.03489111958015
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,down,45.30176088291091
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,45.96895426157835
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,up,46.352532353759216
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,47.253243461608236
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,down,47.50348929855181
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,48.554179912214295
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,up,48.77105039082062
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,49.55497448955839
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,down,49.75516630768152
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,50.472385405154
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,up,50.73925112562529
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,51.423108237294855
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,down,51.62327144441451
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,52.49067374560991
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,up,52.82419346512279
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,53.524759403224834
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,down,53.80829756439516
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,54.542234506986006
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,up,54.84242676049462
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,55.55963310740981
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,down,55.84319365980127
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,56.74388424236486
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,up,56.96071709128091
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,58.79546055319997
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,down,58.99565703616145
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,unclear,59.129074813421994
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,down,59.312530127077025
BDH1998WRNO,2019-11-11-09-11-07,40,0.8652406604412015,Control,-8.13,gear24,None,end,60.01304102009408
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,1.3678053431676744
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,up,3.586190650048593
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,9.057088593975095
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,up,10.291450969757534
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,24.419010021937538
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,27.38788684721112
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,up,28.872374396137275
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,unclear,29.673021004830844
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,29.78978002491658
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,31.62622770751841
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,33.29244489116354
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,34.927078636101214
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,36.2447848670181
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,unclear,37.012006981085506
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,up,39.21379168576732
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,unclear,40.4813549549599
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,40.63147596084764
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,unclear,41.799026977067115
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,41.815700350734005
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,42.39950167094503
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,43.216780291745636
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,43.70051617983427
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,44.88475052137346
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,45.869001407537326
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,unclear,46.83623900886505
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,46.86963986831506
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,unclear,47.83699035871359
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,48.05390499778332
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,48.620968569568504
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,49.404920657331786
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,unclear,49.98872135556485
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,49.988808743522895
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,50.60585231870482
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,51.072880002338934
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,51.43988299343255
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,52.00706505209382
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,52.624145323998164
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,unclear,53.32466927856149
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,53.34128294230595
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,54.39284867950937
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,left,55.09262999192106
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,right,55.8265333476802
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,up,58.361831241101754
BDH1998WRNO,2019-11-11-09-11-07,41,1.3921904550834212,Occlusion,-8.13,gear24,65.04,end,60.013056880542536
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,1.7364609307414867
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,3.786294769224696
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,4.620242098853851
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,5.104005664979013
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,5.654429449929012
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,6.254864959170845
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,6.905393049889426
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,7.522534897650985
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,8.389888684534526
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,10.60824289249831
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,10.908466244924057
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,12.059359747924645
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,13.22702489717176
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,14.294444551563174
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,15.21175843853598
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,15.478695064540261
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,15.795598010416143
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,16.27930155563081
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,16.97991383111912
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,17.280084315385466
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,17.730523525398894
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,17.997289729333716
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,18.514346241665407
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,18.76452210604384
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,19.382625221346643
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,19.66524472049241
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,20.36656356338881
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,20.599346114159744
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,21.21644691134952
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,21.433344757002487
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,21.967106985874125
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,22.167217013844493
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,22.68425424484667
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,22.851058576055948
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,23.568257459231063
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,23.851791266553846
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,24.468971676971705
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,24.685797062147685
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,25.119436014910207
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,25.40302113544658
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,26.00346473040736
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,26.22031934856477
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,26.887475097541937
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,27.1543890213361
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,28.22183946365567
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,28.438740419201167
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,29.055916475771483
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,29.358011050067944
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,29.839787395359963
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,30.07328180035438
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,30.558861232276286
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,30.890608313487064
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,31.324243534380003
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,31.574546904320414
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,32.12485095843749
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,32.408439499855376
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,33.02560373883625
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,33.24247857129103
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,33.80956235737267
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,34.05970618986703
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,34.57678789232068
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,34.79360239287507
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,35.34398948110265
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,35.71096852603023
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,36.32810415400672
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,36.66171032851071
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,37.32887540716274
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,38.34633682740059
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,38.396360369280956
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,39.73080434862459
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,39.89754554902993
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,39.914253131505575
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,left,40.74820357102726
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,41.24861718663033
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,41.49878341034491
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,42.86655298975711
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,43.18341581802906
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,43.95072874093603
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,44.48450745223363
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,45.335091147818275
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,45.585275097915655
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,46.63606927097317
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,46.78618996587193
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,48.02046308776244
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,48.03731030437757
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,49.23819593935241
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,50.20560054186808
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,51.340604363925195
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,53.774909455501984
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,54.0084567286558
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,55.509590595190275
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,55.59296959210042
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,unclear,56.94405833410565
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,up,58.31177971019588
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,down,59.32921314140731
BDH1998WRNO,2019-11-11-09-11-07,42,1.3480340112200428,Occlusion,-8.13,gear24,8.13,end,60.01300836623159
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,up,4.153308022961028
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,6.738593694507472
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,down,6.8720602970697655
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,9.540719056732996
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,up,9.774309246392477
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,9.975036276887295
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,down,10.141239466019215
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,10.4081281996896
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,up,10.608276790318087
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,10.92519497466401
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,down,11.142055501616596
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,11.54229888174541
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,up,11.809189481350586
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,12.09272577658703
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,down,12.34294735637468
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,12.776593461888297
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,up,13.026969292306603
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,13.510518897879592
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,down,13.693965814825788
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,13.9775643078965
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,up,14.17766314025721
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,14.461205033298029
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,down,14.644714148079402
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,15.145088890036277
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,up,15.345272622441371
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,15.812297818161824
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,down,16.02915585720166
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,16.34605973604448
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,up,16.496137203448598
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,16.91312952761382
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,down,17.11329428967929
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,17.597010274460445
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,up,17.84721319489745
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,18.28087764877273
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,down,18.547728441763866
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,19.064820717850125
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,up,19.281633352469726
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,19.648568858912768
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,down,19.882099338650733
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,20.29911125513354
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,up,20.515905541391476
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,20.866177003843404
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,down,21.116373082518294
BDH1998WRNO,2019-11-11-09-11-07,43,0.786082597673077,Separation,0.0,gear24,None,unclear,21.58338925955377
